#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-09-13T01:25:56 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ613ea88527e979	
#INFO	-out.max=unlimited	
#INFO	queryParameters=7	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/ApJ/830/51&tab:{J/ApJ/830/51/cdfsz}&key:source=J/ApJ/830/51/cdfsz&HTTPPRM:&
#-source=J/ApJ/830/51/cdfsz
#-order=I
#-out=Seq
#-out=zpk
#

#RESOURCE=yCat_18300051
#Name: J/ApJ/830/51
#Title: FourStar galaxy evolution survey (ZFOURGE) (Straatman+, 2016)
#Table	J_ApJ_830_51_cdfsz:
#Name: J/ApJ/830/51/cdfsz
#Title: CDFS EAZY photometric redshift catalog and spectroscopic redshifts (cdfszout and cdfszsp)
#Column	Seq	(I5)	[1/30911] Running sequence number	[ucd=meta.id;meta.main]
#Column	zpk	(F8.4)	[/9.9]? Default derived photometric redshift	[ucd=src.redshift;pos.heliocentric]
Seq	zpk
19762	  2.8923
19763	  3.8716
19764	  1.8325
19765	  0.3702
19766	  2.5509
19767	  1.5041
19768	  0.4859
19769	  1.9263
19770	  1.7393
19771	  3.4586
19772	  2.5079
19773	  0.7462
19774	  1.6822
19775	  0.2267
19776	  0.5220
19777	  1.6068
19778	  1.0833
19779	  2.9860
19780	  3.0011
19781	  1.7719
19782	  1.4157
19783	  1.7702
19784	  1.5357
19785	  0.0050
19786	  0.3143
19787	  1.4135
19788	  0.7357
19789	  4.8467
19790	  0.7475
19791	  0.3867
19792	  1.1547
19793	  1.0297
19794	  0.6292
19795	  2.3295
19796	  3.3488
19797	  1.6047
19798	  1.3456
19799	  0.6347
19800	  1.2165
19801	  3.5069
19802	  0.5308
19803	  0.7225
19804	  3.3568
19805	  3.7142
19806	  1.8513
19807	  0.6798
19808	  2.4691
19809	  2.7738
19810	  1.5172
19811	  0.6593
19812	  1.5009
19813	  1.0321
19814	  0.5970
19815	  1.7262
19816	  0.6728
19817	  1.1848
19818	  2.7243
19819	  0.0669
19820	  2.2939
19821	  3.5098
19822	  3.6304
19823	  0.9341
19824	  2.2123
19825	  2.8105
19826	  0.9759
19827	  1.2490
19828	  1.5611
19829	  3.4597
19830	  2.5956
19831	  2.9378
19832	  1.5703
19833	  2.4067
19834	  3.3084
19835	  1.0019
19836	  1.3114
19837	  1.8745
19838	  1.5417
19839	  2.7040
19840	  1.2116
19841	  2.8005
19842	  1.0519
19843	  3.4903
19844	  4.7968
19845	  0.7399
19846	  1.9014
19847	  1.9470
19848	  0.8320
19849	  0.7408
19850	  1.9391
19851	  2.3186
19852	  0.1009
19853	  1.3883
19854	  1.5140
19855	  2.1956
19856	  3.1265
19857	  2.3179
19858	  1.8506
19859	  1.6637
19860	  2.0724
19861	  2.5342
19862	  0.8148
19863	  3.0775
19864	  0.9567
19865	  0.6097
19866	  2.9232
19867	  0.4058
19868	  1.4976
19869	  1.1019
19870	  0.2348
19871	  2.8572
19872	  3.8204
19873	  4.0819
19874	  2.0896
19875	  1.2615
19876	  1.2355
19877	  1.1933
19878	  0.9667
19879	  1.4713
19880	  1.0675
19881	  2.7023
19882	  2.9417
19883	  0.8392
19884	  1.2132
19885	  0.8101
19886	  2.5050
19887	  1.3753
19888	  2.7729
19889	  0.6973
19890	  1.4944
19891	  2.9222
19892	  3.5855
19893	  2.8464
19894	  0.7416
19895	  0.3467
19896	  2.1807
19897	  4.1187
19898	  1.8266
19899	  0.9163
19900	  1.8577
19901	  1.7677
19902	  1.2846
19903	  1.4778
19904	  1.2756
19905	  3.1247
19906	  0.5588
19907	  1.6814
19908	  2.3897
19909	  0.9698
19910	  3.1397
19911	  0.4737
19912	  0.9561
19913	  1.5581
19914	  1.0866
19915	  0.5020
19916	  1.7363
19917	  0.9471
19918	  0.8533
19919	  1.8083
19920	  2.2991
19921	  0.6576
19922	  0.6169
19923	  0.3596
19924	  0.8307
19925	  1.2675
19926	  2.1443
19927	  2.5458
19928	  0.3337
19929	  1.0682
19930	  1.2964
19931	  0.9478
19932	  2.9158
19933	  0.0050
19934	  0.8273
19935	  0.6390
19936	  0.8229
19937	  1.9080
19938	  2.4610
19939	  1.4936
19940	  1.1406
19941	  1.8872
19942	  0.3244
19943	  1.0588
19944	  2.3139
19945	  1.0800
19946	  1.1003
19947	  0.6180
19948	  2.3051
19949	  1.3942
19950	  2.1192
19951	  3.5184
19952	  1.9031
19953	  1.6574
19954	  3.1214
19955	  2.8966
19956	  0.3430
19957	  1.0013
19958	  1.1484
19959	  2.7019
19960	  0.7424
19961	  0.4954
19962	  0.8684
19963	  3.1878
19964	  4.7247
19965	  2.3216
19966	  1.5395
19967	  0.2949
19968	  1.0553
19969	  2.5205
19970	  0.6044
19971	  1.0501
19972	  1.6781
19973	  3.1187
19974	  0.5713
19975	  0.9719
19976	  0.5758
19977	  0.5538
19978	  0.8740
19979	  1.0144
19980	  1.3021
19981	  1.2287
19982	  0.5276
19983	  3.9264
19984	  2.2658
19985	  3.4556
19986	  1.2014
19987	  2.8255
19988	  3.5159
19989	  0.9620
19990	  3.6146
19991	  1.2943
19992	  0.4281
19993	  1.2971
19994	  0.8748
19995	  0.5623
19996	  1.2067
19997	  1.1932
19998	  1.3672
19999	  1.6475
20000	  0.9359
20001	  0.9415
20002	  0.9340
20003	  1.7586
20004	  1.9980
20005	  2.4376
20006	  1.0154
20007	  2.0311
20008	  1.0641
20009	  2.6031
20010	  1.4231
20011	  3.5045
20012	  1.3226
20013	  1.0467
20014	  1.3900
20015	  1.9647
20016	  0.3189
20017	  1.1957
20018	  1.7823
20019	  0.9585
20020	  0.6287
20021	  1.3053
20022	  2.4682
20023	  1.3824
20024	  0.9143
20025	  2.0631
20026	  1.7877
20027	  3.4621
20028	  0.7296
20029	  0.9917
20030	  1.0446
20031	  2.8435
20032	  5.2641
20033	  0.9263
20034	  1.5542
20035	  1.8316
20036	  1.7561
20037	  0.9442
20038	  2.7673
20039	  0.2145
20040	  0.5483
20041	  2.4411
20042	  1.5795
20043	  0.8914
20044	  1.2338
20045	  2.7032
20046	  1.0828
20047	  1.1038
20048	  2.2013
20049	  1.0260
20050	  1.0278
20051	  3.6652
20052	  1.8139
20053	  2.3307
20054	  3.9932
20055	  1.6503
20056	  0.5454
20057	  0.6597
20058	  0.2048
20059	  1.8312
20060	  0.6964
20061	  1.2676
20062	  0.0951
20063	  1.2842
20064	  3.2566
20065	  1.2047
20066	  0.2598
20067	  2.8337
20068	  3.4696
20069	  0.2769
20070	  4.8693
20071	  0.6106
20072	  0.8308
20073	  0.5553
20074	  1.7687
20075	  2.1939
20076	  0.4974
20077	  0.0143
20078	  0.0050
20079	  1.0465
20080	  2.3473
20081	  1.6782
20082	  0.6236
20083	  0.9798
20084	  1.5805
20085	  1.5554
20086	  1.4621
20087	  1.8413
20088	  2.6579
20089	  1.2954
20090	  1.5863
20091	  1.0347
20092	  1.7883
20093	  0.9880
20094	  0.2217
20095	  1.9522
20096	  1.5008
20097	  1.2430
20098	  0.5182
20099	  4.5851
20100	  0.4156
20101	  0.3358
20102	  1.4377
20103	  2.7228
20104	  2.7671
20105	  2.3880
20106	  2.7713
20107	  1.1543
20108	  1.1273
20109	  0.8736
20110	  1.9804
20111	  2.3253
20112	  3.4647
20113	  1.5902
20114	  1.7373
20115	  0.5285
20116	  1.8062
20117	  0.0844
20118	  2.6369
20119	  1.0256
20120	  3.7841
20121	  0.4048
20122	  1.5440
20123	  2.7999
20124	  2.1450
20125	  0.1689
20126	  0.9628
20127	  2.3543
20128	  1.5456
20129	  1.9795
20130	  3.6067
20131	  0.9603
20132	  0.9310
20133	  2.4863
20134	  1.2577
20135	  1.5881
20136	  3.2268
20137	  4.0521
20138	  3.6113
20139	  3.9055
20140	  1.0850
20141	  0.3004
20142	  1.8361
20143	  2.4530
20144	  0.7102
20145	  1.0456
20146	  3.3233
20147	  1.2405
20148	  1.6319
20149	  2.3938
20150	  5.8644
20151	  1.8427
20152	  1.0414
20153	  1.9681
20154	  1.4823
20155	  0.6033
20156	  1.6808
20157	  1.7118
20158	  4.2364
20159	  1.2373
20160	  1.0533
20161	  1.2300
20162	  1.5235
20163	  3.0894
20164	  1.2464
20165	  0.5267
20166	  1.0398
20167	  0.5222
20168	  2.3695
20169	  1.6662
20170	  0.3807
20171	  5.3123
20172	  1.3278
20173	  1.6115
20174	  3.0561
20175	  2.0784
20176	  3.6613
20177	  2.8569
20178	  1.4492
20179	  0.9508
20180	  1.5594
20181	  1.0643
20182	  0.8577
20183	  2.4203
20184	  2.4785
20185	  2.2163
20186	  0.2762
20187	  2.5919
20188	  0.8029
20189	  1.8140
20190	  0.9434
20191	  1.5865
20192	  1.3960
20193	  4.4196
20194	  1.0370
20195	  0.5401
20196	  0.2001
20197	  1.2327
20198	  5.0697
20199	  0.9821
20200	  1.4074
20201	  1.5900
20202	  1.2320
20203	  2.2410
20204	  0.6713
20205	  3.7776
20206	  3.4685
20207	  1.7252
20208	  1.2300
20209	  1.8694
20210	  1.0409
20211	  2.3751
20212	  0.2464
20213	  0.8530
20214	  0.7619
20215	  0.2756
20216	  1.2319
20217	  3.5516
20218	  1.2085
20219	  1.4860
20220	  1.6706
20221	  1.7739
20222	  0.7261
20223	  1.4970
20224	  1.3338
20225	  0.5806
20226	  2.5195
20227	  6.7112
20228	  1.2359
20229	  0.4988
20230	  3.4546
20231	  1.5915
20232	  1.2831
20233	  1.6335
20234	  3.5257
20235	  1.3211
20236	  1.2375
20237	  0.0560
20238	  3.1003
20239	  1.1656
20240	  0.5971
20241	  3.6835
20242	  0.3122
20243	  1.5519
20244	  1.3229
20245	  1.2628
20246	  0.1554
20247	  2.0747
20248	  3.8159
20249	  0.3738
20250	  0.0864
20251	  0.7791
20252	  1.0872
20253	  0.2499
20254	  1.4165
20255	  1.4686
20256	  1.4022
20257	  3.4346
20258	  3.0549
20259	  0.5728
20260	  1.1019
20261	  2.2049
20262	  1.7206
20263	  3.1156
20264	  1.3855
20265	  0.5430
20266	  0.5035
20267	  1.5185
20268	  1.8679
20269	  0.1356
20270	  1.9102
20271	  0.8458
20272	  0.7439
20273	  0.6002
20274	  1.5340
20275	  1.3953
20276	  0.1139
20277	  2.6055
20278	  1.0713
20279	  0.4464
20280	  2.2556
20281	  1.3868
20282	  0.9800
20283	  1.0067
20284	  3.6366
20285	  1.8646
20286	  5.1078
20287	  2.7989
20288	  1.4368
20289	  1.1681
20290	  1.8895
20291	  0.6354
20292	  1.6469
20293	  0.4939
20294	  1.1274
20295	  1.3997
20296	  1.3961
20297	  2.6557
20298	  0.5208
20299	  1.6367
20300	  0.4661
20301	  0.2617
20302	  1.9835
20303	  1.1676
20304	  2.8690
20305	  0.3235
20306	  1.2333
20307	  3.6892
20308	  0.5304
20309	  2.0841
20310	  1.5778
20311	  3.6096
20312	  0.6946
20313	  1.4790
20314	  1.0633
20315	  3.4857
20316	  1.8913
20317	  1.4088
20318	  0.7149
20319	  1.5859
20320	  1.8086
20321	  1.5284
20322	  2.9691
20323	  2.3641
20324	  0.5792
20325	  1.6292
20326	  1.7602
20327	  1.4416
20328	  2.1213
20329	  1.6286
20330	  2.3296
20331	  1.0204
20332	  1.1303
20333	  1.1247
20334	  0.8745
20335	  1.0824
20336	  1.5213
20337	  3.3116
20338	  2.1447
20339	  0.7501
20340	  0.7550
20341	  0.9120
20342	  1.1069
20343	  2.8512
20344	  1.3601
20345	  3.1244
20346	  0.7294
20347	  1.7055
20348	  1.9188
20349	  2.5279
20350	  0.3542
20351	  0.9321
20352	  1.4933
20353	  1.1776
20354	  1.4695
20355	  1.5784
20356	  1.6110
20357	  0.7339
20358	  2.0692
20359	  1.2804
20360	  0.5319
20361	  0.7347
20362	  3.5285
20363	  0.9985
20364	  1.8712
20365	  1.5330
20366	  3.5317
20367	  0.4356
20368	  1.1560
20369	  0.9375
20370	  1.8462
20371	  1.2143
20372	  1.7927
20373	  0.5416
20374	  0.3020
20375	  0.7414
20376	  2.0401
20377	  0.5642
20378	  0.5704
20379	  0.3365
20380	  0.9758
20381	  1.9648
20382	  0.5133
20383	  1.3859
20384	  0.1755
20385	  4.2499
20386	  0.1805
20387	  2.9048
20388	  0.1226
20389	  1.4784
20390	  0.6782
20391	  0.9023
20392	  0.2885
20393	  0.4193
20394	  4.5277
20395	  3.1411
20396	  2.5360
20397	  1.9044
20398	  0.8054
20399	  2.3442
20400	  0.5205
20401	  2.3607
20402	  0.2275
20403	  1.3301
20404	  2.1917
20405	  0.1981
20406	  2.7615
20407	  1.5481
20408	  2.7396
20409	  2.6104
20410	  0.7504
20411	  1.2219
20412	  0.8878
20413	  1.3653
20414	  2.3856
20415	  0.3647
20416	  1.2792
20417	  2.3648
20418	  2.6099
20419	  1.5468
20420	  0.7552
20421	  3.3734
20422	  1.8146
20423	  1.7533
20424	  1.0825
20425	  0.5312
20426	  0.3617
20427	  2.1094
20428	  5.4734
20429	  1.0786
20430	  0.5574
20431	  0.2870
20432	  3.4009
20433	  1.0242
20434	  1.3670
20435	  1.5132
20436	  2.8507
20437	  1.2657
20438	  1.0916
20439	  1.0633
20440	  3.2578
20441	  0.2095
20442	  2.9900
20443	  1.5799
20444	  3.7756
20445	  4.5479
20446	  0.1894
20447	  1.2308
20448	  0.6560
20449	  0.4101
20450	  1.3272
20451	  0.7834
20452	  0.9877
20453	  0.9844
20454	  2.8727
20455	  0.4033
20456	  0.9357
20457	  0.5240
20458	  2.0486
20459	  1.3472
20460	  2.6893
20461	  3.5842
20462	  1.6165
20463	  1.5392
20464	  2.0012
20465	  2.2460
20466	  1.9258
20467	  3.3456
20468	  1.7650
20469	  0.6763
20470	  2.1986
20471	  1.3129
20472	  3.9967
20473	  0.2971
20474	  1.5237
20475	  0.4236
20476	  2.7423
20477	  1.7005
20478	  1.4428
20479	  2.2181
20480	  2.6150
20481	  0.3615
20482	  1.5937
20483	  3.8706
20484	  4.3726
20485	  1.5373
20486	  1.3683
20487	  1.0414
20488	  1.9573
20489	  1.5319
20490	  1.0660
20491	  2.9983
20492	  3.4999
20493	  1.0771
20494	  2.3722
20495	  5.6427
20496	  1.0623
20497	  0.7486
20498	  1.3532
20499	  1.5551
20500	  1.3232
20501	  2.7389
20502	  0.4090
20503	  1.2804
20504	  1.6018
20505	  0.7182
20506	  0.9146
20507	  0.2965
20508	  2.2143
20509	  2.3393
20510	  4.5163
20511	  3.5878
20512	  4.6370
20513	  3.0473
20514	  1.7231
20515	  2.2263
20516	  1.4659
20517	  2.4420
20518	  6.9235
20519	  1.5823
20520	  0.3124
20521	  0.4760
20522	  2.7007
20523	  2.9102
20524	  2.6056
20525	  1.2815
20526	  3.0428
20527	  1.0462
20528	  0.6705
20529	  0.5695
20530	  1.2433
20531	  0.5225
20532	  0.6852
20533	  1.0529
20534	  2.6045
20535	  0.5537
20536	  0.5765
20537	  1.1233
20538	  1.3509
20539	  2.2719
20540	  1.7831
20541	  0.9951
20542	  1.1896
20543	  1.6118
20544	  3.9496
20545	  2.9510
20546	  0.6023
20547	  0.7153
20548	  0.4276
20549	  0.9675
20550	  0.1636
20551	  1.3896
20552	  1.3772
20553	  2.1901
20554	  1.4099
20555	  4.2106
20556	  4.8142
20557	  3.4578
20558	  0.9696
20559	  2.8582
20560	  1.6576
20561	  4.9086
20562	  0.6284
20563	  0.5284
20564	  0.9788
20565	  1.4340
20566	  1.5397
20567	  1.3119
20568	  1.4157
20569	  0.5225
20570	  1.5779
20571	  4.6365
20572	  0.4325
20573	  1.7821
20574	  0.9047
20575	  0.7433
20576	  1.6033
20577	  1.4147
20578	  2.6301
20579	  0.9844
20580	  1.1463
20581	  1.2947
20582	  0.6648
20583	  1.4126
20584	  1.0718
20585	  5.3245
20586	  1.4294
20587	  2.2891
20588	  2.7659
20589	  3.5126
20590	  0.1974
20591	  2.4723
20592	  1.2086
20593	  1.6308
20594	  0.4372
20595	  1.3185
20596	  2.7582
20597	  2.3032
20598	  0.5150
20599	  2.2622
20600	  2.1652
20601	  0.8284
20602	  1.9719
20603	  1.3836
20604	  0.7433
20605	  0.5165
20606	  0.8957
20607	  1.6296
20608	  3.5403
20609	  1.5671
20610	  0.6221
20611	  1.5357
20612	  2.7562
20613	  1.6211
20614	  0.4184
20615	  2.6869
20616	  0.7457
20617	  0.9917
20618	  1.4493
20619	  0.9420
20620	  2.3985
20621	  1.6275
20622	  2.2847
20623	  0.6716
20624	  1.1503
20625	  0.9218
20626	  0.2196
20627	  0.6571
20628	  2.2994
20629	  0.5251
20630	  1.1235
20631	  0.7369
20632	  0.9806
20633	  0.2207
20634	  1.7053
20635	  0.5426
20636	  0.7097
20637	  3.6808
20638	  2.3148
20639	  0.9169
20640	  1.0503
20641	  0.6118
20642	  0.4890
20643	  5.3028
20644	  2.6421
20645	  1.7356
20646	  0.3340
20647	  3.8037
20648	  1.1579
20649	  0.8204
20650	  0.3633
20651	  1.8826
20652	  0.7919
20653	  2.1145
20654	  3.3184
20655	  1.5185
20656	  1.6852
20657	  1.0549
20658	  3.7068
20659	  2.6218
20660	  2.5876
20661	  1.0400
20662	  1.9278
20663	  1.2724
20664	  0.6978
20665	  1.8931
20666	  1.6450
20667	  0.3441
20668	  4.4514
20669	  1.1959
20670	  1.1747
20671	  2.2966
20672	  1.3016
20673	  1.8872
20674	  0.8121
20675	  0.5433
20676	  1.8266
20677	  3.3834
20678	  2.6472
20679	  0.4786
20680	  0.7330
20681	  1.7586
20682	  0.1944
20683	  1.1330
20684	  1.9442
20685	  1.5543
20686	  0.8561
20687	  3.5451
20688	  1.0473
20689	  0.3256
20690	  2.9815
20691	  0.2167
20692	  0.6686
20693	  2.0002
20694	  1.0635
20695	  0.0617
20696	  0.9421
20697	  0.5280
20698	  0.6890
20699	  1.2754
20700	  0.4291
20701	  1.7203
20702	  1.2421
20703	  2.1414
20704	  0.8394
20705	  1.5234
20706	  2.0930
20707	  0.5227
20708	  3.8805
20709	  1.6664
20710	  0.9704
20711	  1.7976
20712	  2.1186
20713	  1.0046
20714	  1.0894
20715	  0.9089
20716	  0.1870
20717	  2.0411
20718	  0.4327
20719	  3.5495
20720	  3.0756
20721	  3.3074
20722	  0.5609
20723	  0.7852
20724	  0.8230
20725	  1.4012
20726	  0.5728
20727	  4.8617
20728	  0.6442
20729	  2.2046
20730	  1.0921
20731	  0.6139
20732	  0.3513
20733	  1.0765
20734	  0.1604
20735	  1.6081
20736	  1.0864
20737	  0.8562
20738	  3.8293
20739	  2.6357
20740	  1.6262
20741	  0.0990
20742	  0.4191
20743	  1.2249
20744	  2.3648
20745	  4.7894
20746	  0.8088
20747	  2.1296
20748	  3.2662
20749	  2.1240
20750	  1.5614
20751	  0.0483
20752	  3.5981
20753	  2.3013
20754	  0.6320
20755	  0.4781
20756	  0.9505
20757	  1.2648
20758	  0.6847
20759	  1.6033
20760	  0.7286
20761	  0.5412
20762	  1.7209
20763	  1.2452
20764	  1.3639
20765	  0.4353
20766	  1.0754
20767	  1.2863
20768	  0.9515
20769	  2.1708
20770	  1.2731
20771	  2.9983
20772	  1.0801
20773	  2.5428
20774	  0.5553
20775	  1.4901
20776	  1.8708
20777	  2.6728
20778	  2.0246
20779	  1.5349
20780	  2.7266
20781	  2.6776
20782	  4.5145
20783	  1.9599
20784	  1.9456
20785	  5.4683
20786	  1.0399
20787	  0.2908
20788	  0.7311
20789	  0.5431
20790	  2.1266
20791	  0.6807
20792	  1.0331
20793	  1.7732
20794	  2.0033
20795	  1.1813
20796	  0.9716
20797	  0.4499
20798	  2.8219
20799	  1.3959
20800	  0.2398
20801	  0.7814
20802	  3.6849
20803	  2.0674
20804	  1.6359
20805	  1.3259
20806	  3.3524
20807	  3.2040
20808	  0.6063
20809	  1.7190
20810	  1.6656
20811	  2.2856
20812	  1.0774
20813	  1.5647
20814	  0.5032
20815	  0.0792
20816	  0.5161
20817	  2.3843
20818	  2.6527
20819	  0.2206
20820	  1.6747
20821	  0.4214
20822	  2.3140
20823	  1.0918
20824	  0.6636
20825	  1.1687
20826	  1.3413
20827	  2.4671
20828	  1.0486
20829	  0.1385
20830	  1.6052
20831	  6.2894
20832	  2.0916
20833	  1.1014
20834	  1.3027
20835	  0.7501
20836	  3.1957
20837	  0.6904
20838	  1.1821
20839	  0.5944
20840	  2.2098
20841	  4.2792
20842	  0.7574
20843	  0.0634
20844	  2.7073
20845	  0.1348
20846	  1.4845
20847	  1.9722
20848	  0.9913
20849	  0.6637
20850	  2.5104
20851	  0.5340
20852	  0.5218
20853	  0.2708
20854	  0.0050
20855	  3.4493
20856	  1.7503
20857	  1.9882
20858	  1.4468
20859	  0.2459
20860	  0.8906
20861	  0.0050
20862	  0.6919
20863	  2.9394
20864	  2.5708
20865	  2.1894
20866	  0.3114
20867	  1.9562
20868	  1.5326
20869	  1.6800
20870	  0.8435
20871	  1.2448
20872	  0.7976
20873	  0.5309
20874	  2.6775
20875	  0.5451
20876	  0.9095
20877	  0.8021
20878	  1.2414
20879	  6.3896
20880	  1.7737
20881	  1.6204
20882	  1.2366
20883	  1.2003
20884	  3.0286
20885	  1.1067
20886	  0.9200
20887	  0.2200
20888	  0.9636
20889	  0.2831
20890	  1.2478
20891	  2.0303
20892	  2.6626
20893	  0.3593
20894	  1.0416
20895	  1.0872
20896	  2.2404
20897	  1.4774
20898	  3.0706
20899	  1.1134
20900	  0.3262
20901	  1.4106
20902	  1.2957
20903	  2.3066
20904	  2.3432
20905	  1.8276
20906	  0.6546
20907	  1.9622
20908	  1.9376
20909	  0.6156
20910	  2.7081
20911	  3.9029
20912	  0.5087
20913	  1.1360
20914	  3.2870
20915	  0.7528
20916	  1.2327
20917	  1.8843
20918	  1.1051
20919	  3.3030
20920	  3.4605
20921	  0.9195
20922	  0.7466
20923	  1.0288
20924	  0.8273
20925	  2.3384
20926	  3.0416
20927	  1.6755
20928	  1.8142
20929	  0.3599
20930	  0.2771
20931	  1.4597
20932	  1.3080
20933	  0.5060
20934	  2.9635
20935	  3.0989
20936	  4.8638
20937	  4.1706
20938	  2.5059
20939	  1.4104
20940	  1.3920
20941	  0.7552
20942	  1.9906
20943	  0.3719
20944	  1.5817
20945	  0.5828
20946	  0.6087
20947	  2.2915
20948	  1.6113
20949	  1.0764
20950	  2.7171
20951	  3.2623
20952	  0.3762
20953	  0.9222
20954	  2.9161
20955	  1.3127
20956	  2.4224
20957	  2.3076
20958	  0.5494
20959	  1.0218
20960	  0.2835
20961	  0.9826
20962	  1.9307
20963	  3.5037
20964	  1.4292
20965	  2.4323
20966	  2.3931
20967	  2.5388
20968	  3.4764
20969	  1.1215
20970	  2.3329
20971	  0.3677
20972	  2.2302
20973	  1.5984
20974	  1.3825
20975	  0.8933
20976	  0.9028
20977	  1.7606
20978	  3.5085
20979	  1.6782
20980	  1.3005
20981	  2.6124
20982	  1.5754
20983	  0.8412
20984	  0.4128
20985	  0.0758
20986	  2.1903
20987	  3.0964
20988	  3.4696
20989	  0.6771
20990	  1.3291
20991	  1.3169
20992	  1.5113
20993	  0.5258
20994	  1.5498
20995	  0.3111
20996	  0.9650
20997	  2.3339
20998	  1.0423
20999	  0.4465
21000	  1.6849
21001	  1.2928
21002	  0.7418
21003	  1.0664
21004	  3.5784
21005	  2.1590
21006	  2.7615
21007	  0.7104
21008	  3.0924
21009	  1.0909
21010	  1.3466
21011	  3.2303
21012	  3.3008
21013	  1.7046
21014	  1.3086
21015	  1.8912
21016	  2.1768
21017	  1.0685
21018	  0.6924
21019	  3.5129
21020	  2.1002
21021	  0.6747
21022	  0.6014
21023	  0.8755
21024	  2.2899
21025	  1.2906
21026	  2.7323
21027	  3.4693
21028	  2.5196
21029	  2.0870
21030	  0.8831
21031	  2.6203
21032	  1.5682
21033	  1.5575
21034	  4.6342
21035	  2.0543
21036	  1.6342
21037	  0.7202
21038	  0.3820
21039	  1.2963
21040	  1.4361
21041	  0.2815
21042	  2.3051
21043	  0.6609
21044	  1.9644
21045	  2.0150
21046	  0.6209
21047	  0.5216
21048	  1.5886
21049	  0.4354
21050	  0.3984
21051	  0.9735
21052	  2.1208
21053	  3.8447
21054	  3.4380
21055	  1.6740
21056	  1.3168
21057	  0.6638
21058	  1.1141
21059	  3.9396
21060	  0.7802
21061	  0.2932
21062	  1.8715
21063	  2.5445
21064	  0.1332
21065	  1.0651
21066	  3.0303
21067	  3.1699
21068	  0.9345
21069	  2.1003
21070	  3.3952
21071	  0.9516
21072	  0.9967
21073	  1.8855
21074	  1.3737
21075	  1.2802
21076	  3.5571
21077	  0.7847
21078	  3.6212
21079	  3.2528
21080	  0.7398
21081	  0.6877
21082	  3.2753
21083	  3.5005
21084	  0.0521
21085	  0.5041
21086	  1.1717
21087	  1.1394
21088	  0.3607
21089	  2.7517
21090	  3.4929
21091	  3.5742
21092	  2.6007
21093	  0.6255
21094	  0.6785
21095	  1.0797
21096	  0.4168
21097	  0.4409
21098	  2.1548
21099	  2.4505
21100	  0.0149
21101	  0.3565
21102	  4.8068
21103	  1.4715
21104	  0.9517
21105	  0.3471
21106	  0.7822
21107	  2.2367
21108	  0.2889
21109	  1.2000
21110	  3.2745
21111	  3.2691
21112	  1.7907
21113	  3.6222
21114	  3.7950
21115	  1.2354
21116	  1.9987
21117	  2.2698
21118	  0.6906
21119	  1.3547
21120	  1.2214
21121	  1.7542
21122	  0.4037
21123	  0.9458
21124	  1.3993
21125	  2.8595
21126	  2.2875
21127	  2.0184
21128	  2.5834
21129	  1.0407
21130	  0.9776
21131	  1.9540
21132	  0.6732
21133	  3.5646
21134	  0.1674
21135	  0.0050
21136	  1.2563
21137	  1.8049
21138	  0.6826
21139	  0.4679
21140	  0.3815
21141	  0.7262
21142	  2.1588
21143	  3.5278
21144	  0.3914
21145	  1.0639
21146	  3.1273
21147	  1.1461
21148	  3.6864
21149	  0.8505
21150	  2.5691
21151	  0.8125
21152	  0.6487
21153	  0.5284
21154	  1.8185
21155	  1.6431
21156	  1.9942
21157	  0.4633
21158	  0.2099
21159	  2.2921
21160	  2.4527
21161	  3.9752
21162	  1.1551
21163	  0.3572
21164	  0.3202
21165	  1.0737
21166	  1.1948
21167	  4.0636
21168	  4.7626
21169	  0.8406
21170	  1.8217
21171	  3.4101
21172	  1.6286
21173	  0.3923
21174	  2.1007
21175	  1.5147
21176	  1.8438
21177	  1.3938
21178	  2.1297
21179	  1.5835
21180	  2.7592
21181	  2.6820
21182	  2.4355
21183	  2.9755
21184	  0.5163
21185	  3.9064
21186	  1.2197
21187	  0.3929
21188	  0.7398
21189	  1.4247
21190	  2.2173
21191	  2.6867
21192	  2.4550
21193	  1.5892
21194	  3.7312
21195	  4.0996
21196	  2.6133
21197	  4.1899
21198	  1.3574
21199	  1.1109
21200	  1.0603
21201	  1.5735
21202	  3.2249
21203	  0.5800
21204	  1.6116
21205	  0.6892
21206	  1.9272
21207	  1.0290
21208	  0.6559
21209	  0.1114
21210	  3.3658
21211	  0.5673
21212	  3.5697
21213	  1.1785
21214	  1.0589
21215	  1.0682
21216	  2.1163
21217	  0.8430
21218	  1.5576
21219	  1.2302
21220	  0.4223
21221	  1.7100
21222	  1.1439
21223	  3.8807
21224	  3.8636
21225	  1.5882
21226	  0.5142
21227	  6.9235
21228	  2.3470
21229	  4.0729
21230	  0.3076
21231	  1.0888
21232	  3.5002
21233	  1.1770
21234	  2.4603
21235	  0.7574
21236	  0.5163
21237	  1.0884
21238	  1.3447
21239	  1.7398
21240	  1.2891
21241	  2.3203
21242	  2.2047
21243	  1.6847
21244	  1.2264
21245	  1.1474
21246	  2.8651
21247	  2.8409
21248	  2.7032
21249	  0.5196
21250	  1.3382
